"Phi [deg]","Theta [deg]","Freq [GHz]","dB(AxialRatioValue) []"
90.0000000000002,90.0000000000002,4.425,13.5177288280297
90.0000000000002,90.0000000000002,4.4375,13.3672718434326
90.0000000000002,90.0000000000002,4.45,13.2210502119776
90.0000000000002,90.0000000000002,4.4625,13.0790925174616
90.0000000000002,90.0000000000002,4.475,12.9414346159787
90.0000000000002,90.0000000000002,4.4875,12.8081199457162
90.0000000000002,90.0000000000002,4.5,12.6791977183039
90.0000000000002,90.0000000000002,4.5125,12.5547256804584
90.0000000000002,90.0000000000002,4.525,12.4347681365281
90.0000000000002,90.0000000000002,4.5375,12.319396638743
90.0000000000002,90.0000000000002,4.55,12.2086906512148
90.0000000000002,90.0000000000002,4.5625,12.1027367724779
90.0000000000002,90.0000000000002,4.575,12.0016296144641
90.0000000000002,90.0000000000002,4.5875,11.9054714205676
90.0000000000002,90.0000000000002,4.6,11.8143724099197
90.0000000000002,90.0000000000002,4.6125,11.7284499173734
90.0000000000002,90.0000000000002,4.625,11.6478310079783
90.0000000000002,90.0000000000002,4.6375,11.5726490901565
90.0000000000002,90.0000000000002,4.65,11.5030469965449
90.0000000000002,90.0000000000002,4.6625,11.4391750618134
90.0000000000002,90.0000000000002,4.675,11.3811924117698
90.0000000000002,90.0000000000002,4.6875,11.3292662994778
90.0000000000002,90.0000000000002,4.7,11.283572696358
90.0000000000002,90.0000000000002,4.7125,11.2442960624499
90.0000000000002,90.0000000000002,4.725,11.211629223918
90.0000000000002,90.0000000000002,4.7375,11.1857738105806
90.0000000000002,90.0000000000002,4.75,11.1669406462938
90.0000000000002,90.0000000000002,4.7625,11.1553491326222
90.0000000000002,90.0000000000002,4.775,11.1512279937931
90.0000000000002,90.0000000000002,4.7875,11.1548161137299
90.0000000000002,90.0000000000002,4.8,11.1663604592405
90.0000000000002,90.0000000000002,4.8125,11.1861196487335
90.0000000000002,90.0000000000002,4.825,11.214362337687
90.0000000000002,90.0000000000002,4.8375,11.2513696024594
90.0000000000002,90.0000000000002,4.85,11.2974335898977
90.0000000000002,90.0000000000002,4.8625,11.3528586881384
90.0000000000002,90.0000000000002,4.875,11.4179682869078
90.0000000000002,90.0000000000002,4.8875,11.4930974010204
90.0000000000002,90.0000000000002,4.9,11.5786000268216
90.0000000000002,90.0000000000002,4.9125,11.6748505687769
90.0000000000002,90.0000000000002,4.925,11.7822460998114
90.0000000000002,90.0000000000002,4.9375,11.9012092934087
90.0000000000002,90.0000000000002,4.95,12.0321918610638
90.0000000000002,90.0000000000002,4.9625,12.175679835402
90.0000000000002,90.0000000000002,4.975,12.3321975146352
90.0000000000002,90.0000000000002,4.9875,12.5023140381265
90.0000000000002,90.0000000000002,5,12.6866503138543
90.0000000000002,90.0000000000002,5.0125,12.8858879484089
90.0000000000002,90.0000000000002,5.025,13.1007784270708
90.0000000000002,90.0000000000002,5.0375,13.3321546873522
90.0000000000002,90.0000000000002,5.05,13.5809471946306
90.0000000000002,90.0000000000002,5.0625,13.8481990802361
90.0000000000002,90.0000000000002,5.075,14.1350883567916
90.0000000000002,90.0000000000002,5.0875,14.4429520289794
90.0000000000002,90.0000000000002,5.1,14.773319229073
90.0000000000002,90.0000000000002,5.1125,15.1279483822607
90.0000000000002,90.0000000000002,5.125,15.5088774387281
90.0000000000002,90.0000000000002,5.1375,15.9184864162403
90.0000000000002,90.0000000000002,5.15,16.359577474956
90.0000000000002,90.0000000000002,5.1625,16.8354801795226
90.0000000000002,90.0000000000002,5.175,17.3501906063409
90.0000000000002,90.0000000000002,5.1875,17.9085600643433
90.0000000000002,90.0000000000002,5.2,18.5165550975708
90.0000000000002,90.0000000000002,5.2125,19.1816211879677
90.0000000000002,90.0000000000002,5.225,19.9132130958901
90.0000000000002,90.0000000000002,5.2375,20.7235786833033
90.0000000000002,90.0000000000002,5.25,21.6289736277684
90.0000000000002,90.0000000000002,5.2625,22.6516109716385
90.0000000000002,90.0000000000002,5.275,23.8229682455813
90.0000000000002,90.0000000000002,5.2875,25.1897540891367
90.0000000000002,90.0000000000002,5.3,26.8256365773633
90.0000000000002,90.0000000000002,5.3125,28.8569882022715
90.0000000000002,90.0000000000002,5.325,31.5293518714154
90.0000000000002,90.0000000000002,5.3375,35.42942326393
90.0000000000002,90.0000000000002,5.35,42.7308947259194
90.0000000000002,90.0000000000002,5.3625,52.6090224529728
90.0000000000002,90.0000000000002,5.375,38.4176339548103
90.0000000000002,90.0000000000002,5.3875,33.2873798143186
90.0000000000002,90.0000000000002,5.4,30.0850570801746
90.0000000000002,90.0000000000002,5.4125,27.7531820223116
90.0000000000002,90.0000000000002,5.425,25.9201414479734
90.0000000000002,90.0000000000002,5.4375,24.411326135227
90.0000000000002,90.0000000000002,5.45,23.1305651626577
90.0000000000002,90.0000000000002,5.4625,22.0191984511771
90.0000000000002,90.0000000000002,5.475,21.0387874803583
90.0000000000002,90.0000000000002,5.4875,20.1627691519467
90.0000000000002,90.0000000000002,5.5,19.3720098248155
90.0000000000002,90.0000000000002,5.5125,18.6522699992323
90.0000000000002,90.0000000000002,5.525,17.9926616626202
90.0000000000002,90.0000000000002,5.5375,17.3846712946071
90.0000000000002,90.0000000000002,5.55,16.8215104128613
90.0000000000002,90.0000000000002,5.5625,16.2976933983098
90.0000000000002,90.0000000000002,5.575,15.8087029704743
90.0000000000002,90.0000000000002,5.5875,15.3507856232243
90.0000000000002,90.0000000000002,5.6,14.9207866179413
90.0000000000002,90.0000000000002,5.6125,14.5160287043644
90.0000000000002,90.0000000000002,5.625,14.1342190027212
90.0000000000002,90.0000000000002,5.6375,13.773379944047
90.0000000000002,90.0000000000002,5.65,13.4317926628533
90.0000000000002,90.0000000000002,5.6625,13.1079552583093
90.0000000000002,90.0000000000002,5.675,12.8005465232291
90.0000000000002,90.0000000000002,5.6875,12.5083986375999
90.0000000000002,90.0000000000002,5.7,12.2304740759405
90.0000000000002,90.0000000000002,5.7125,11.9658468286882
90.0000000000002,90.0000000000002,5.725,11.7136875869003
90.0000000000002,90.0000000000002,5.7375,11.473250663137
90.0000000000002,90.0000000000002,5.75,11.243862511482
90.0000000000002,90.0000000000002,5.7625,11.0249136490167
90.0000000000002,90.0000000000002,5.775,10.8158498966141
90.0000000000002,90.0000000000002,5.7875,10.6161668207805
90.0000000000002,90.0000000000002,5.8,10.4254034013944
90.0000000000002,90.0000000000002,5.8125,10.2431374827965
90.0000000000002,90.0000000000002,5.825,10.0689813586208
90.0000000000002,90.0000000000002,5.8375,9.90257754375047
90.0000000000002,90.0000000000002,5.85,9.74359743134096
90.0000000000002,90.0000000000002,5.8625,9.59173581243005
90.0000000000002,90.0000000000002,5.875,9.44671101616816
90.0000000000002,90.0000000000002,5.8875,9.30826077297268
90.0000000000002,90.0000000000002,5.9,9.1761408846647
90.0000000000002,90.0000000000002,5.9125,9.05012410627272
90.0000000000002,90.0000000000002,5.925,8.92999762630263
90.0000000000002,90.0000000000002,5.9375,8.8155625818775
90.0000000000002,90.0000000000002,5.95,8.70663150050443
90.0000000000002,90.0000000000002,5.9625,8.60302904211703
90.0000000000002,90.0000000000002,5.975,8.50458974110999
90.0000000000002,90.0000000000002,5.9875,8.41115706455134
90.0000000000002,90.0000000000002,6,8.32258303259623
90.0000000000002,90.0000000000002,6.0125,8.23872764869914
90.0000000000002,90.0000000000002,6.025,8.15945762823305
90.0000000000002,90.0000000000002,6.0375,8.08464617723181
90.0000000000002,90.0000000000002,6.05,8.01417241313895
90.0000000000002,90.0000000000002,6.0625,7.94792107743522
90.0000000000002,90.0000000000002,6.075,7.88578143129187
90.0000000000002,90.0000000000002,6.0875,7.82764785730952
90.0000000000002,90.0000000000002,6.1,7.77341848983158
90.0000000000002,90.0000000000002,6.1125,7.72299545186052
90.0000000000002,90.0000000000002,6.125,7.67628500491795
90.0000000000002,90.0000000000002,6.1375,7.63319574273107
90.0000000000002,90.0000000000002,6.15,7.5936405469557
90.0000000000002,90.0000000000002,6.1625,7.55753451177932
90.0000000000002,90.0000000000002,6.175,7.52479559127949
90.0000000000002,90.0000000000002,6.1875,7.49534471695889
90.0000000000002,90.0000000000002,6.2,7.46910515113617
90.0000000000002,90.0000000000002,6.2125,7.44600229924244
90.0000000000002,90.0000000000002,6.225,7.42596435433393
90.0000000000002,90.0000000000002,6.2375,7.40892118267081
90.0000000000002,90.0000000000002,6.25,7.39480553060829
90.0000000000002,90.0000000000002,6.2625,7.38355156190448
90.0000000000002,90.0000000000002,6.275,7.37509624184051
90.0000000000002,90.0000000000002,6.2875,7.36937796145051
90.0000000000002,90.0000000000002,6.3,7.36633716731154
90.0000000000002,90.0000000000002,6.3125,7.36591719172151
90.0000000000002,90.0000000000002,6.325,7.36806243799083
90.0000000000002,90.0000000000002,6.3375,7.37272002036414
90.0000000000002,90.0000000000002,6.35,7.37983892445262
90.0000000000002,90.0000000000002,6.3625,7.38937017646268
90.0000000000002,90.0000000000002,6.375,7.40126700116105
90.0000000000002,90.0000000000002,6.3875,7.41548461064534
90.0000000000002,90.0000000000002,6.4,7.43198057537137
90.0000000000002,90.0000000000002,6.4125,7.45071487702313
90.0000000000002,90.0000000000002,6.425,7.4716491424051
90.0000000000002,90.0000000000002,6.4375,7.4947480547518
90.0000000000002,90.0000000000002,6.45,7.5199781204064
90.0000000000002,90.0000000000002,6.4625,7.54730868916981
90.0000000000002,90.0000000000002,6.475,7.57671094126727
90.0000000000002,90.0000000000002,6.4875,7.60815929757622
90.0000000000002,90.0000000000002,6.5,7.64163030881889
90.0000000000002,90.0000000000002,6.5125,7.67710328304704
90.0000000000002,90.0000000000002,6.525,7.71456016472572
90.0000000000002,90.0000000000002,6.5375,7.75398621308744
90.0000000000002,90.0000000000002,6.55,7.79536862327895
90.0000000000002,90.0000000000002,6.5625,7.83869784092821
90.0000000000002,90.0000000000002,6.575,7.88396854337755
90.0000000000002,90.0000000000002,6.5875,7.93117646677208
90.0000000000002,90.0000000000002,6.6,7.9803224665467
90.0000000000002,90.0000000000002,6.6125,8.03140972662293
90.0000000000002,90.0000000000002,6.625,8.08444525907828
90.0000000000002,90.0000000000002,6.6375,8.13943923895987
90.0000000000002,90.0000000000002,6.65,8.19640673921378
90.0000000000002,90.0000000000002,6.6625,8.25536511399118
90.0000000000002,90.0000000000002,6.675,8.31633756994234
90.0000000000002,90.0000000000002,6.6875,8.37935019878955
90.0000000000002,90.0000000000002,6.7,8.44443457279274
90.0000000000002,90.0000000000002,6.7125,8.51162613302187
90.0000000000002,90.0000000000002,6.725,8.58096566060063
90.0000000000002,90.0000000000002,6.7375,8.65249946670135
90.0000000000002,90.0000000000002,6.75,8.72627928598341
90.0000000000002,90.0000000000002,6.7625,8.80236203936724
90.0000000000002,90.0000000000002,6.775,8.88081164508166
90.0000000000002,90.0000000000002,6.7875,8.96169849683101
90.0000000000002,90.0000000000002,6.8,9.04509941954811
90.0000000000002,90.0000000000002,6.8125,9.13109913748788
90.0000000000002,90.0000000000002,6.825,9.21979080251038
90.0000000000002,90.0000000000002,6.8375,9.31127531006838
90.0000000000002,90.0000000000002,6.85,9.40566289610591
90.0000000000002,90.0000000000002,6.8625,9.50307485948713
90.0000000000002,90.0000000000002,6.875,9.60364156495705
90.0000000000002,90.0000000000002,6.8875,9.70750569183804
90.0000000000002,90.0000000000002,6.9,9.81482256104506
90.0000000000002,90.0000000000002,6.9125,9.92576139715968
90.0000000000002,90.0000000000002,6.925,10.0405048941287
90.0000000000002,90.0000000000002,6.9375,10.1592530827271
90.0000000000002,90.0000000000002,6.95,10.2822232351213
90.0000000000002,90.0000000000002,6.9625,10.4096517517442
90.0000000000002,90.0000000000002,6.975,10.5417965265704
90.0000000000002,90.0000000000002,6.9875,10.6789385550583
90.0000000000002,90.0000000000002,7,10.8213847504946
90.0000000000002,90.0000000000002,7.0125,10.9694703736994
90.0000000000002,90.0000000000002,7.025,11.1235631650035
90.0000000000002,90.0000000000002,7.0375,11.28406575443
90.0000000000002,90.0000000000002,7.05,11.4514201288169
90.0000000000002,90.0000000000002,7.0625,11.6261134265273
90.0000000000002,90.0000000000002,7.075,11.8086828245147
90.0000000000002,90.0000000000002,7.0875,11.9997214082943
90.0000000000002,90.0000000000002,7.1,12.1998878683191
90.0000000000002,90.0000000000002,7.1125,12.4099135579115
90.0000000000002,90.0000000000002,7.125,12.6306143669011
90.0000000000002,90.0000000000002,7.1375,12.862903243629
90.0000000000002,90.0000000000002,7.15,13.1078067173153
90.0000000000002,90.0000000000002,7.1625,13.3664816893907
90.0000000000002,90.0000000000002,7.175,13.6402386674261
90.0000000000002,90.0000000000002,7.1875,13.9305735790468
90.0000000000002,90.0000000000002,7.2,14.2391955735292
90.0000000000002,90.0000000000002,7.2125,14.5680770196131
90.0000000000002,90.0000000000002,7.225,14.9195057194423
90.0000000000002,90.0000000000002,7.2375,15.2961558896297
90.0000000000002,90.0000000000002,7.25,15.7011811046182
90.0000000000002,90.0000000000002,7.2625,16.1383366151011
90.0000000000002,90.0000000000002,7.275,16.6121375280978
90.0000000000002,90.0000000000002,7.2875,17.1280874029075
90.0000000000002,90.0000000000002,7.3,17.6929815690409
90.0000000000002,90.0000000000002,7.3125,18.3153508727534
90.0000000000002,90.0000000000002,7.325,19.0061110861164
90.0000000000002,90.0000000000002,7.3375,19.7795444672759
90.0000000000002,90.0000000000002,7.35,20.6548423613282
90.0000000000002,90.0000000000002,7.3625,21.658668627169
90.0000000000002,90.0000000000002,7.375,22.8296204251208
90.0000000000002,90.0000000000002,7.3875,24.2266365243763
90.0000000000002,90.0000000000002,7.4,25.9464386118924
90.0000000000002,90.0000000000002,7.4125,28.1648546607627
90.0000000000002,90.0000000000002,7.425,31.2568893394664
90.0000000000002,90.0000000000002,7.4375,36.2943933806024
90.0000000000002,90.0000000000002,7.45,50.6669743686043
90.0000000000002,90.0000000000002,7.4625,40.1555434070467
90.0000000000002,90.0000000000002,7.475,32.7879255582137
90.0000000000002,90.0000000000002,7.4875,28.7699981068786
90.0000000000002,90.0000000000002,7.5,25.9671217194085
90.0000000000002,90.0000000000002,7.5125,23.7988584300263
90.0000000000002,90.0000000000002,7.525,22.0215861958345
90.0000000000002,90.0000000000002,7.5375,20.5097137171295
90.0000000000002,90.0000000000002,7.55,19.1899545219968
90.0000000000002,90.0000000000002,7.5625,18.01580882206
90.0000000000002,90.0000000000002,7.575,16.9559232670478
90.0000000000002,90.0000000000002,7.5875,15.988162911831
90.0000000000002,90.0000000000002,7.6,15.0963239255622
90.0000000000002,90.0000000000002,7.6125,14.2681940574578
90.0000000000002,90.0000000000002,7.625,13.4943446688002
90.0000000000002,90.0000000000002,7.6375,12.7673490287495
90.0000000000002,90.0000000000002,7.65,12.0812547364265
90.0000000000002,90.0000000000002,7.6625,11.4312223540947
90.0000000000002,90.0000000000002,7.675,10.8132648511812
90.0000000000002,90.0000000000002,7.6875,10.2240611722753
90.0000000000002,90.0000000000002,7.7,9.66081759727853
90.0000000000002,90.0000000000002,7.7125,9.12116353268778
90.0000000000002,90.0000000000002,7.725,8.60307066457853
90.0000000000002,90.0000000000002,7.7375,8.10479180673049
90.0000000000002,90.0000000000002,7.75,7.62481314584615
90.0000000000002,90.0000000000002,7.7625,7.16181442822548
90.0000000000002,90.0000000000002,7.775,6.71463978581631
90.0000000000002,90.0000000000002,7.7875,6.28227265411418
90.0000000000002,90.0000000000002,7.8,5.86381632079072
90.0000000000002,90.0000000000002,7.8125,5.45847799722656
90.0000000000002,90.0000000000002,7.825,5.06555795081852
90.0000000000002,90.0000000000002,7.8375,4.68443669017454
90.0000000000002,90.0000000000002,7.85,4.31457093613054
90.0000000000002,90.0000000000002,7.8625,3.95548941436477
90.0000000000002,90.0000000000002,7.875,3.60679216850373
90.0000000000002,90.0000000000002,7.8875,3.2681530074544
90.0000000000002,90.0000000000002,7.9,2.93933082173459
90.0000000000002,90.0000000000002,7.9125,2.62019063788223
90.0000000000002,90.0000000000002,7.925,2.31074003386467
90.0000000000002,90.0000000000002,7.9375,2.01119991170728
90.0000000000002,90.0000000000002,7.95,1.72214264641336
90.0000000000002,90.0000000000002,7.9625,1.44476783576247
90.0000000000002,90.0000000000002,7.975,1.18150734700684
90.0000000000002,90.0000000000002,7.9875,0.9374450196434
90.0000000000002,90.0000000000002,8,0.723821410857742
90.0000000000002,90.0000000000002,8.0125,0.565753975250023
90.0000000000002,90.0000000000002,8.025,0.506685027962236
90.0000000000002,90.0000000000002,8.0375,0.569142405371234
90.0000000000002,90.0000000000002,8.05,0.715717834835323
90.0000000000002,90.0000000000002,8.0625,0.901554284079675
90.0000000000002,90.0000000000002,8.075,1.10321785896357
90.0000000000002,90.0000000000002,8.0875,1.31035696347123
90.0000000000002,90.0000000000002,8.1,1.51819059217737
90.0000000000002,90.0000000000002,8.1125,1.72431645002906
90.0000000000002,90.0000000000002,8.125,1.92742771569392
90.0000000000002,90.0000000000002,8.1375,2.12676387978379
90.0000000000002,90.0000000000002,8.15,2.32185472940707
90.0000000000002,90.0000000000002,8.1625,2.51239383228769
90.0000000000002,90.0000000000002,8.175,2.69816971610579
90.0000000000002,90.0000000000002,8.1875,2.87902887660106
90.0000000000002,90.0000000000002,8.2,3.05485452159674
90.0000000000002,90.0000000000002,8.2125,3.2255541342324
90.0000000000002,90.0000000000002,8.225,3.39105380869941
90.0000000000002,90.0000000000002,8.2375,3.55129528413095
90.0000000000002,90.0000000000002,8.25,3.70623756714399
90.0000000000002,90.0000000000002,8.2625,3.85586035762615
90.0000000000002,90.0000000000002,8.275,4.00017034239723
90.0000000000002,90.0000000000002,8.2875,4.13921101017373
90.0000000000002,90.0000000000002,8.3,4.27307458041669
90.0000000000002,90.0000000000002,8.3125,4.40192025681202
90.0000000000002,90.0000000000002,8.325,4.52599511243144
90.0000000000002,90.0000000000002,8.3375,4.6456627495993
90.0000000000002,90.0000000000002,8.35,4.76143854658037
90.0000000000002,90.0000000000002,8.3625,4.87403366308165
90.0000000000002,90.0000000000002,8.375,4.98440936336119
90.0000000000002,90.0000000000002,8.3875,5.09384289118172
90.0000000000002,90.0000000000002,8.4,5.20400467891243
90.0000000000002,90.0000000000002,8.4125,5.31704956286451
90.0000000000002,90.0000000000002,8.425,5.43571595452479
90.0000000000002,90.0000000000002,8.4375,5.563432249266
90.0000000000002,90.0000000000002,8.45,5.70441917349748
90.0000000000002,90.0000000000002,8.4625,5.86377757261161
90.0000000000002,90.0000000000002,8.475,6.04753921707091
90.0000000000002,90.0000000000002,8.4875,6.26266620922408
90.0000000000002,90.0000000000002,8.5,6.51696839094136
90.0000000000002,90.0000000000002,8.5125,6.81893316165449
90.0000000000002,90.0000000000002,8.525,7.17745824091233
90.0000000000002,90.0000000000002,8.5375,7.60150787909583
90.0000000000002,90.0000000000002,8.55,8.09972835479788
90.0000000000002,90.0000000000002,8.5625,8.68006532617867
90.0000000000002,90.0000000000002,8.575,9.34943569131826
90.0000000000002,90.0000000000002,8.5875,10.1134917270104
90.0000000000002,90.0000000000002,8.6,10.9765119828727
90.0000000000002,90.0000000000002,8.6125,11.9414383425707
90.0000000000002,90.0000000000002,8.625,13.0100843822126
90.0000000000002,90.0000000000002,8.6375,14.1835474076262
90.0000000000002,90.0000000000002,8.65,15.4628569265102
90.0000000000002,90.0000000000002,8.6625,16.8499134644988
90.0000000000002,90.0000000000002,8.675,18.3488034473141
90.0000000000002,90.0000000000002,8.6875,19.9676404508551
90.0000000000002,90.0000000000002,8.7,21.721266682356
90.0000000000002,90.0000000000002,8.7125,23.6355037828763
90.0000000000002,90.0000000000002,8.725,25.7545614494663
90.0000000000002,90.0000000000002,8.7375,28.1555324666332
90.0000000000002,90.0000000000002,8.75,30.9810252969066
90.0000000000002,90.0000000000002,8.7625,34.5279071174183
90.0000000000002,90.0000000000002,8.775,39.5742180515817
90.0000000000002,90.0000000000002,8.7875,49.7713338536246
90.0000000000002,90.0000000000002,8.8,50.0334968906778
90.0000000000002,90.0000000000002,8.8125,41.0840863476552
90.0000000000002,90.0000000000002,8.825,37.1382406481209
90.0000000000002,90.0000000000002,8.8375,34.6666527080133
90.0000000000002,90.0000000000002,8.85,32.9023404821003
90.0000000000002,90.0000000000002,8.8625,31.5486100385304
90.0000000000002,90.0000000000002,8.875,30.4597256551248
90.0000000000002,90.0000000000002,8.8875,29.5536632042724
90.0000000000002,90.0000000000002,8.9,28.7799913865653
90.0000000000002,90.0000000000002,8.9125,28.105739199265
90.0000000000002,90.0000000000002,8.925,27.50834107014
90.0000000000002,90.0000000000002,8.9375,26.9718013627288
90.0000000000002,90.0000000000002,8.95,26.4844688405635
90.0000000000002,90.0000000000002,8.9625,26.0376551179319
90.0000000000002,90.0000000000002,8.975,25.62475860146
90.0000000000002,90.0000000000002,8.9875,25.240677598737
90.0000000000002,90.0000000000002,9,24.8814096856012
