"Phi [deg]","Theta [deg]","Freq [GHz]","dB(AxialRatioValue) []"
90.0000000000002,90.0000000000002,7.225,17.1743529149409
90.0000000000002,90.0000000000002,7.2375,16.2605838450084
90.0000000000002,90.0000000000002,7.25,15.410807375586
90.0000000000002,90.0000000000002,7.2625,14.6153359421841
90.0000000000002,90.0000000000002,7.275,13.8665631091468
90.0000000000002,90.0000000000002,7.2875,13.1584095626959
90.0000000000002,90.0000000000002,7.3,12.4859516136862
90.0000000000002,90.0000000000002,7.3125,11.8451490130542
90.0000000000002,90.0000000000002,7.325,11.2326536407079
90.0000000000002,90.0000000000002,7.3375,10.6456653107784
90.0000000000002,90.0000000000002,7.35,10.0818262939708
90.0000000000002,90.0000000000002,7.3625,9.53913963062004
90.0000000000002,90.0000000000002,7.375,9.0159065819208
90.0000000000002,90.0000000000002,7.3875,8.51067920260934
90.0000000000002,90.0000000000002,7.4,8.02222263594738
90.0000000000002,90.0000000000002,7.4125,7.54948419529347
90.0000000000002,90.0000000000002,7.425,7.0915763526624
90.0000000000002,90.0000000000002,7.4375,6.64775532022397
90.0000000000002,90.0000000000002,7.45,6.21741494375425
90.0000000000002,90.0000000000002,7.4625,5.80007925520838
90.0000000000002,90.0000000000002,7.475,5.39540280732407
90.0000000000002,90.0000000000002,7.4875,5.00317781161934
90.0000000000002,90.0000000000002,7.5,4.62334963544184
90.0000000000002,90.0000000000002,7.5125,4.25603940103677
90.0000000000002,90.0000000000002,7.525,3.9015872889096
90.0000000000002,90.0000000000002,7.5375,3.56061105211337
90.0000000000002,90.0000000000002,7.55,3.23409520383675
90.0000000000002,90.0000000000002,7.5625,2.92352459972828
90.0000000000002,90.0000000000002,7.575,2.63107547054212
90.0000000000002,90.0000000000002,7.5875,2.35987669909643
90.0000000000002,90.0000000000002,7.6,2.11434150565699
90.0000000000002,90.0000000000002,7.6125,1.90049750128037
90.0000000000002,90.0000000000002,7.625,1.72607619781198
90.0000000000002,90.0000000000002,7.6375,1.59986911666461
90.0000000000002,90.0000000000002,7.65,1.5297619137889
90.0000000000002,90.0000000000002,7.6625,1.51966000979563
90.0000000000002,90.0000000000002,7.675,1.56718465109124
90.0000000000002,90.0000000000002,7.6875,1.66426667933739
90.0000000000002,90.0000000000002,7.7,1.80016421286579
90.0000000000002,90.0000000000002,7.7125,1.96445840229526
90.0000000000002,90.0000000000002,7.725,2.14858438869146
90.0000000000002,90.0000000000002,7.7375,2.34609021843245
90.0000000000002,90.0000000000002,7.75,2.55231567715725
90.0000000000002,90.0000000000002,7.7625,2.76395222820831
90.0000000000002,90.0000000000002,7.775,2.97865515055373
90.0000000000002,90.0000000000002,7.7875,3.19475860927157
90.0000000000002,90.0000000000002,7.8,3.41107118353171
90.0000000000002,90.0000000000002,7.8125,3.62673626602408
90.0000000000002,90.0000000000002,7.825,3.84113502372471
90.0000000000002,90.0000000000002,7.8375,4.05382164511751
90.0000000000002,90.0000000000002,7.85,4.26447567376636
90.0000000000002,90.0000000000002,7.8625,4.4728694110855
90.0000000000002,90.0000000000002,7.875,4.67884512644783
90.0000000000002,90.0000000000002,7.8875,4.88229745311382
90.0000000000002,90.0000000000002,7.9,5.08316130560329
90.0000000000002,90.0000000000002,7.9125,5.28140202777911
90.0000000000002,90.0000000000002,7.925,5.47700920367602
90.0000000000002,90.0000000000002,7.9375,5.66998941811173
90.0000000000002,90.0000000000002,7.95,5.86036385268581
90.0000000000002,90.0000000000002,7.9625,6.04816349620786
90.0000000000002,90.0000000000002,7.975,6.23342653490754
90.0000000000002,90.0000000000002,7.9875,6.41619737745794
90.0000000000002,90.0000000000002,8,6.59652258591324
90.0000000000002,90.0000000000002,8.0125,6.77445100191321
90.0000000000002,90.0000000000002,8.025,6.95003129428198
90.0000000000002,90.0000000000002,8.0375,7.1233112374998
90.0000000000002,90.0000000000002,8.05,7.29433671170043
90.0000000000002,90.0000000000002,8.0625,7.4631501444017
90.0000000000002,90.0000000000002,8.075,7.62979005038098
90.0000000000002,90.0000000000002,8.0875,7.79428963171378
90.0000000000002,90.0000000000002,8.1,7.95667706904867
90.0000000000002,90.0000000000002,8.1125,8.11697382859807
90.0000000000002,90.0000000000002,8.125,8.27519408665763
90.0000000000002,90.0000000000002,8.1375,8.43134490483115
90.0000000000002,90.0000000000002,8.15,8.58542483152034
90.0000000000002,90.0000000000002,8.1625,8.73742387620661
90.0000000000002,90.0000000000002,8.175,8.88732247384981
90.0000000000002,90.0000000000002,8.1875,9.03509188843922
90.0000000000002,90.0000000000002,8.2,9.18069400330177
90.0000000000002,90.0000000000002,8.2125,9.32408038171616
90.0000000000002,90.0000000000002,8.225,9.4651930427213
90.0000000000002,90.0000000000002,8.2375,9.60396404480307
90.0000000000002,90.0000000000002,8.25,9.74031667279153
90.0000000000002,90.0000000000002,8.2625,9.87416628098292
90.0000000000002,90.0000000000002,8.275,10.0054202900331
90.0000000000002,90.0000000000002,8.2875,10.1339805816484
90.0000000000002,90.0000000000002,8.3,10.2597455249344
90.0000000000002,90.0000000000002,8.3125,10.3826132346538
90.0000000000002,90.0000000000002,8.325,10.5024841771215
90.0000000000002,90.0000000000002,8.3375,10.619267156637
90.0000000000002,90.0000000000002,8.35,10.7328847390719
90.0000000000002,90.0000000000002,8.3625,10.8432806888782
90.0000000000002,90.0000000000002,8.375,10.9504310058442
90.0000000000002,90.0000000000002,8.3875,11.0543542849418
90.0000000000002,90.0000000000002,8.4,11.1551288820497
90.0000000000002,90.0000000000002,8.4125,11.25291088549
90.0000000000002,90.0000000000002,8.425,11.3479573742193
90.0000000000002,90.0000000000002,8.4375,11.440656717008
90.0000000000002,90.0000000000002,8.45,11.5315633960944
90.0000000000002,90.0000000000002,8.4625,11.621442615281
90.0000000000002,90.0000000000002,8.475,11.7113249959801
90.0000000000002,90.0000000000002,8.4875,11.8025707046619
90.0000000000002,90.0000000000002,8.5,11.8969514420638
90.0000000000002,90.0000000000002,8.5125,11.9967465574233
90.0000000000002,90.0000000000002,8.525,12.1048582663056
90.0000000000002,90.0000000000002,8.5375,12.2249507316574
90.0000000000002,90.0000000000002,8.55,12.3616140561053
90.0000000000002,90.0000000000002,8.5625,12.5205544097586
90.0000000000002,90.0000000000002,8.575,12.7088203839917
90.0000000000002,90.0000000000002,8.5875,12.9350644223402
90.0000000000002,90.0000000000002,8.6,13.209849531296
90.0000000000002,90.0000000000002,8.6125,13.5460237056221
90.0000000000002,90.0000000000002,8.625,13.9591947133611
90.0000000000002,90.0000000000002,8.6375,14.4683853242958
90.0000000000002,90.0000000000002,8.65,15.097013653793
90.0000000000002,90.0000000000002,8.6625,15.8745068661489
90.0000000000002,90.0000000000002,8.675,16.8391419074508
90.0000000000002,90.0000000000002,8.6875,18.0434007858083
90.0000000000002,90.0000000000002,8.7,19.5647955109946
90.0000000000002,90.0000000000002,8.7125,21.529988952028
90.0000000000002,90.0000000000002,8.725,24.1769718936287
90.0000000000002,90.0000000000002,8.7375,28.0594630176644
90.0000000000002,90.0000000000002,8.75,35.1423874976032
90.0000000000002,90.0000000000002,8.7625,48.309994273645
90.0000000000002,90.0000000000002,8.775,32.375591770936
90.0000000000002,90.0000000000002,8.7875,27.3657709646748
90.0000000000002,90.0000000000002,8.8,24.4469024669169
90.0000000000002,90.0000000000002,8.8125,22.4696843080403
90.0000000000002,90.0000000000002,8.825,21.0356449646793
90.0000000000002,90.0000000000002,8.8375,19.9561326656872
90.0000000000002,90.0000000000002,8.85,19.1252073704386
90.0000000000002,90.0000000000002,8.8625,18.476528529121
90.0000000000002,90.0000000000002,8.875,17.9653636077271
90.0000000000002,90.0000000000002,8.8875,17.5599550147149
90.0000000000002,90.0000000000002,8.9,17.2369255098286
90.0000000000002,90.0000000000002,8.9125,16.9786217617684
90.0000000000002,90.0000000000002,8.925,16.7714718250751
90.0000000000002,90.0000000000002,8.9375,16.6049077179591
90.0000000000002,90.0000000000002,8.95,16.4706253776965
90.0000000000002,90.0000000000002,8.9625,16.3620587466881
90.0000000000002,90.0000000000002,8.975,16.2739928038019
90.0000000000002,90.0000000000002,8.9875,16.2022716917918
90.0000000000002,90.0000000000002,9,16.1435776210415
